subject_id,property_id,object_id,reference_uri,reference_supporting_text,reference_date,property_label,property_description,property_uri
ClinVarVariant:526147,GENO:0000840,MONDO:0010679,"https://www.ncbi.nlm.nih.gov/pubmed/19449031,9619643,25482253",This edge comes from the Monarch Knowledge Graph 2019.,NA,pathogenic_for_condition,NA,http://purl.obolibrary.org/obo/GENO_0000840
ENSEMBL:ENSECAG00000008742,RO:HOM0000017,ZFIN:ZDB-GENE-050522-84,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSBTAG00000016097,RO:HOM0000020,Xenbase:XB-GENE-1013840,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1856328,RO:0002200,MP:0020309,"https://www.ncbi.nlm.nih.gov/pubmed/25530839,26566673",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
FlyBase:FBgn0037130,RO:0002200,FBcv:0000352,https://www.ncbi.nlm.nih.gov/pubmed/20632467,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-111017-2,RO:HOM0000020,ENSEMBL:ENSMMUG00000017131,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSMODG00000013408,RO:HOM0000020,ENSEMBL:ENSECAG00000002155,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
FlyBase:FBgn0001991,RO:HOM0000020,ENSEMBL:ENSCAFG00000008525,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSGALG00000042259,RO:HOM0000020,RGD:1566072,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
SGD:S000003580,RO:0002200,MONARCH:APO_0000106APO_0000245,https://www.ncbi.nlm.nih.gov/pubmed/21341307,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:107956,RO:0002200,MP:0005600,https://www.ncbi.nlm.nih.gov/pubmed/11874986,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:103013,RO:HOM0000017,PomBase:SPAC6F6.01,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
MGI:88264,RO:0002200,MP:0000280,https://www.ncbi.nlm.nih.gov/pubmed/21791606,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-080108-5,RO:HOM0000020,ENSEMBL:ENSFCAG00000008372,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSOANG00000008788,RO:HOM0000020,MGI:2442474,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ClinVarVariant:409919,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
ZFIN:ZDB-GENE-050522-84,RO:HOM0000017,ENSEMBL:ENSGALG00000009360,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
MGI:107956,RO:0002200,HP:0011675,https://www.ncbi.nlm.nih.gov/pubmed/10967099,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSMODG00000010195,RO:HOM0000017,ZFIN:ZDB-GENE-100805-1,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSECAG00000006257,RO:HOM0000020,ENSEMBL:ENSGALG00000016367,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1354730,RO:0002200,MP:0003137,https://www.ncbi.nlm.nih.gov/pubmed/20884879,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSFCAG00000008675,RO:HOM0000020,HGNC:28958,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSMMUG00000001951,RO:HOM0000020,ENSEMBL:ENSECAG00000009238,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSCAFG00000018177,RO:HOM0000020,ENSEMBL:ENSSSCG00000007872,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
WormBase:WBGene00000070,RO:HOM0000017,HGNC:232,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSOANG00000041650,RO:HOM0000020,MGI:2145373,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1919488,RO:HOM0000020,ENSEMBL:ENSSSCG00000011199,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-050419-245,RO:0002200,ZP:0000038,https://www.ncbi.nlm.nih.gov/pubmed/27769845,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSACAG00000010058,RO:HOM0000020,RGD:1306167,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:2928,RO:0002434,HGNC:11168,"https://www.ncbi.nlm.nih.gov/pubmed/7844150,28514442",This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
ENSEMBL:ENSFCAG00000010671,RO:HOM0000020,Xenbase:XB-GENE-993758,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
FlyBase:FBgn0038129,RO:HOM0000020,ENSEMBL:ENSOANG00000004993,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSSSCG00000011666,RO:HOM0000020,ENSEMBL:ENSCAFG00000007635,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ClinVarVariant:11288,GENO:0000418,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has_affected_feature,NA,http://purl.obolibrary.org/obo/GENO_0000418
HGNC:2987,RO:HOM0000020,ENSEMBL:ENSPTRG00000003048,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
FlyBase:FBgn0003301,RO:0002200,FBcv:0000404,"https://www.ncbi.nlm.nih.gov/pubmed/11529480,17914903,16135747",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:11427,RO:0002200,HP:0001733,http://purl.obolibrary.org/obo/MONDO_0014339,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
WormBase:WBGene00001131,RO:0002200,WBPhenotype:0000017,http://www.wormbase.org/resources/paper/WBPaper00026667,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSOANG00000009857,RO:HOM0000020,RGD:1311276,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSACAG00000010058,RO:HOM0000020,ENSEMBL:ENSBTAG00000019136,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:11138,RO:0002434,MGI:1277151,https://www.ncbi.nlm.nih.gov/pubmed/26839406,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
MGI:94909,RO:0002200,HP:0100018,https://www.ncbi.nlm.nih.gov/pubmed/2250175,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
MGI:97805,RO:0002200,MP:0005292,"https://www.ncbi.nlm.nih.gov/pubmed/16845389,10891488,10066179",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSPTRG00000033895,RO:HOM0000017,ZFIN:ZDB-GENE-080917-19,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ClinVarVariant:455815,GENO:0000840,MONDO:0010679,"https://www.ncbi.nlm.nih.gov/pubmed/22090376,19449031,18663755,12324874",This edge comes from the Monarch Knowledge Graph 2019.,NA,pathogenic_for_condition,NA,http://purl.obolibrary.org/obo/GENO_0000840
ENSEMBL:ENSMODG00000013388,RO:HOM0000020,RGD:1307341,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:1397,RO:0002326,MONDO:0011163,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,contributes to,NA,http://purl.obolibrary.org/obo/RO_0002326
ENSEMBL:ENSOANG00000006737,RO:HOM0000017,ZFIN:ZDB-GENE-100824-1,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
FlyBase:FBgn0025866,RO:HOM0000017,MGI:2181366,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
MGI:5697652,RO:0002200,MP:0020309,https://www.ncbi.nlm.nih.gov/pubmed/26566673,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
Xenbase:XB-GENE-5813243,RO:HOM0000020,ZFIN:ZDB-GENE-010426-1,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1344392,RO:0002200,MP:0020420,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
HGNC:6284,RO:0002434,HGNC:2928,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,interacts with,NA,http://purl.obolibrary.org/obo/RO_0002434
FlyBase:FBgn0260450,RO:HOM0000017,ZFIN:ZDB-GENE-040426-1263,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ZFIN:ZDB-GENE-030131-2963,RO:HOM0000020,WormBase:WBGene00000500,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
FlyBase:CG2987,RO:HOM0000020,ZFIN:ZDB-GENE-060503-507,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:103013,RO:HOM0000017,FlyBase:FBgn0001991,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
WormBase:WBGene00004830,RO:HOM0000020,FlyBase:FBgn0003429,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSCAFG00000012695,RO:HOM0000020,ENSEMBL:ENSBTAG00000002809,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSECAG00000014703,RO:HOM0000017,FlyBase:FBgn0025866,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
RGD:1307728,RO:HOM0000020,ENSEMBL:ENSGALG00000034528,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSPTRG00000011802,RO:HOM0000017,ZFIN:ZDB-GENE-080917-19,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSSSCG00000025830,RO:HOM0000020,ENSEMBL:ENSFCAG00000008675,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-050522-279,RO:HOM0000020,ENSEMBL:ENSCAFG00000005681,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-FISH-150901-15064,NA,ZFIN:ZDB-GENE-010426-1,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,NA,NA,NA
ENSEMBL:ENSACAG00000010058,RO:HOM0000020,ZFIN:ZDB-GENE-030131-2963,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:1477,RO:HOM0000017,EnsemblGenome:AT1G55350,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
MGI:5439173,NA,MGI:94909,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,NA,NA,NA
ZFIN:ZDB-GENE-010724-2,RO:HOM0000020,ENSEMBL:ENSACAG00000001768,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-010426-1,RO:0002200,ZP:0001518,"https://www.ncbi.nlm.nih.gov/pubmed/20850317,29188128",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSOANG00000004217,RO:HOM0000020,ENSEMBL:ENSSSCG00000012492,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
FlyBase:FBgn0039928,RO:0002200,FBcv:0000385,https://www.ncbi.nlm.nih.gov/pubmed/20371351,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-050320-69,RO:HOM0000017,FlyBase:FBgn0260450,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
HGNC:23279,RO:HOM0000017,ZFIN:ZDB-GENE-070124-2,http://zfin.org/ZDB-PUB-030905-1|https://www.ncbi.nlm.nih.gov/pubmed/17233888,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
ENSEMBL:ENSACAG00000012965,RO:HOM0000020,Xenbase:XB-GENE-1013840,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1321395,RO:0002200,HP:0001707,https://www.ncbi.nlm.nih.gov/pubmed/25713297,This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
RGD:1309318,RO:HOM0000020,Xenbase:XB-GENE-950909,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSBTAG00000002448,RO:HOM0000020,HGNC:13740,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSACAG00000011077,RO:HOM0000020,ENSEMBL:ENSCAFG00000016051,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-090514-1,RO:HOM0000020,ENSEMBL:ENSBTAG00000047491,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSACAG00000005431,RO:HOM0000020,FlyBase:FBgn0034135,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ClinVarVariant:455949,GENO:0000840,MONDO:0010679,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,pathogenic_for_condition,NA,http://purl.obolibrary.org/obo/GENO_0000840
HGNC:2928,RO:0002200,HP:0003701,"http://purl.obolibrary.org/obo/MONDO_0010679|https://www.ncbi.nlm.nih.gov/pubmed/21969337,21399986,26740235,26968818,19959795,25244321,19602481,23756440,8840119,26081009,7668256,27708273,29604111,17259292,19530190,19760747,29973226,16834926,15643612,17435279,27363342,19206170,17880784,27930565,19783145,17145200,11257468,10094565,21396098,21520333,19409785,9067763,7951253,25007885,15351422,12632325,19367636,25972034,25612904,23536893,21972111,10909857,16770791,17041906,21515508,16049303,8784808,17952667,10320864,7611292,23453023,18653336,17253928,8301652,12398835,10533061,15723292,19074751,28526893,9298822,24349052,11710958,22092019,19793655,19230662,20485447,26911353,27593222,8281150,19937601,20098710,9544849,27750387,11524473,18652600",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ZFIN:ZDB-GENE-070228-4,RO:HOM0000020,RGD:621750,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
Xenbase:XB-GENE-950909,RO:HOM0000020,MGI:99677,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1857113,RO:0002200,MP:0002432,"https://www.ncbi.nlm.nih.gov/pubmed/8094405,10725754",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSACAG00000003678,RO:HOM0000020,ENSEMBL:ENSSSCG00000033836,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
RGD:61965,RO:HOM0000020,ENSEMBL:ENSMODG00000016335,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSMODG00000021541,RO:HOM0000020,ENSEMBL:ENSCAFG00000004409,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:88293,RO:0002200,MP:0005376,"https://www.ncbi.nlm.nih.gov/pubmed/10929716,12890513",This edge comes from the Monarch Knowledge Graph 2019.,NA,has phenotype,NA,http://purl.obolibrary.org/obo/RO_0002200
ENSEMBL:ENSSSCG00000007469,RO:HOM0000020,ENSEMBL:ENSBTAG00000006616,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSCAFG00000004409,RO:HOM0000020,ENSEMBL:ENSACAG00000011527,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ZFIN:ZDB-GENE-031104-1,RO:HOM0000020,ENSEMBL:ENSFCAG00000003822,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
ENSEMBL:ENSCAFG00000031099,RO:HOM0000020,ENSEMBL:ENSPTRG00000007553,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
MGI:1891369,RO:HOM0000020,ENSEMBL:ENSMODG00000013388,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in 1 to 1 orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000020
HGNC:1476,RO:HOM0000017,ENSEMBL:ENSBTAG00000010230,NA,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
HGNC:18035,RO:HOM0000017,ZFIN:ZDB-GENE-050706-71,http://zfin.org/ZDB-PUB-030905-1,This edge comes from the Monarch Knowledge Graph 2019.,NA,in orthology relationship with,NA,http://purl.obolibrary.org/obo/RO_HOM0000017
